"","W1","W2","W3","W4","W5","A","Y"
"4298",0,0.381585441667425,2.75258070039326,1,-1.44441795164332,1,1
"4299",0,0.253907201005305,8.43620648413939,1,-3.48944697497373,0,1
"4300",1,0.531552859178817,-2.05101375643273,0,1.91630064738236,0,1
"4301",0,0.566930072727215,2.46684595950131,1,-1.14651492440733,0,0
"4302",0,0.543196520433338,2.57219622543945,1,1.5913832680062,1,1
"4303",0,0.494426088649706,-2.52433021563611,0,-1.28058075816433,1,0
"4304",0,0.652464863614966,1.3009402073224,1,-4.21959142796048,1,0
"4305",0,0.555854860151764,-2.75026118050984,0,0.767908865436379,0,0
"4306",0,0.549752270903801,2.37506561787758,1,-0.354872443983569,1,1
"4307",0,0.411819892690095,0.891987224902651,1,1.51137474405444,0,1
"4308",1,0.482927849327049,-0.995650000377497,0,-0.927985155576069,0,1
"4309",1,0.417437747330789,3.4237696924707,1,1.33225047674182,0,1
"4310",1,0.393745543362378,5.49934943985146,1,-0.343597428296375,1,1
"4311",0,0.38752976369894,2.70780865631565,1,-1.59837279777981,0,1
"4312",0,0.574424257052467,0.366242044746752,1,0.908327119848056,0,1
"4313",0,0.439068753444838,-2.08888694033918,0,2.66836943240894,0,1
"4314",0,0.492155662319117,-0.190227468399522,0,2.20238549586175,0,1
"4315",0,0.40888017110439,1.27950619681006,1,1.51807826435211,0,1
"4316",1,0.384414995972855,0.000404495586628306,1,0.823318573315109,0,1
"4317",0,0.577502343835712,-0.564772262065028,0,-1.62287995306446,0,1
"4318",1,0.371357456596562,-2.14837075886876,0,-1.72498462324267,0,1
"4319",0,0.612117230808841,0.822893212382284,1,0.334054769052072,1,1
"4320",1,0.49215872585359,1.61630254750795,1,-1.77017696927945,0,1
"4321",0,0.37271421970358,2.24754078580169,1,1.17394291447954,1,1
"4322",1,0.492387165691066,0.436620658341345,1,0.122920059532496,0,1
"4323",1,0.357505669546365,0.521687392745005,1,-1.73696077165664,0,1
"4324",1,0.38492241340276,1.75836275916193,1,-2.36211769985282,0,1
"4325",1,0.292458736552048,5.2228682612282,1,1.76706771416998,1,1
"4326",1,0.438107681265217,-0.664705190017064,0,2.77066091559147,0,1
"4327",1,0.320414725643776,1.29000448295628,1,3.64794658787965,1,1
"4328",1,0.512928119582193,-1.14891354201538,0,1.24666351421881,1,1
"4329",1,0.477228417401853,1.36323244188304,1,-1.96472105190696,0,1
"4330",1,0.529898826975011,2.58898155090338,1,0.231701593651698,0,1
"4331",0,0.682901355212119,-0.0271057641490038,0,-1.86303082146049,0,1
"4332",0,0.562851525255957,0.726780755892577,1,0.817782246727745,0,1
"4333",1,0.564056656927664,-0.706396055767919,0,-0.148314162364964,0,1
"4334",1,0.526538940884249,0.7656375617757,1,-0.830425657802257,0,0
"4335",0,0.466451849765193,1.14695648540156,1,-0.380034169675089,0,1
"4336",0,0.614766452647189,-2.41834039545775,0,-1.09885830470639,1,0
"4337",0,0.386234618391203,4.53067023748066,1,-1.50273195411745,0,0
"4338",1,0.501468012188317,-0.330047848132226,0,-1.36062296934186,0,0
"4339",1,0.358207360872854,5.39852903771651,1,-2.15658133713819,0,1
"4340",1,0.449014246397713,-3.13110414139692,0,1.51605957197577,1,1
"4341",1,0.491932394825017,-1.02364471730394,0,-0.0329823086024145,0,0
"4342",0,0.519522965954961,-3.96910819360357,0,-0.876934853283186,0,0
"4343",1,0.545550753176722,-1.90671555536744,0,1.24595049871292,0,1
"4344",0,0.43851695572453,-0.197829968830267,0,-0.57109463496094,0,0
"4345",0,0.659254479471494,-3.20696099877189,0,1.59335485892315,1,1
"4346",0,0.284106337157721,4.2523047497337,1,-1.00993973718486,0,1
"4347",1,0.407468782944029,-0.490762509926948,0,1.49163042319914,0,1
"4348",0,0.476621311655309,-0.767004655148975,0,4.01431982077351,0,1
"4349",0,0.62553552255217,-0.928799485866037,0,-0.448071408823417,1,1
"4350",0,0.568758729720958,-3.13150714297949,0,2.20270775443221,0,1
"4351",1,0.56258630645987,3.67766417796089,1,2.02320139960569,1,1
"4352",1,0.619606784117881,-1.75296626304661,0,-3.01513356177289,1,1
"4353",1,0.653146005043367,-4.23213774909434,0,-0.487755830865319,1,0
"4354",0,0.575149514129076,-0.818006086829394,0,-3.50459874542974,1,0
"4355",0,0.542823778891089,4.2776298309633,1,-0.880280309954635,1,1
"4356",0,0.529804674527167,1.85040286223817,1,-1.45567231224591,0,1
"4357",1,0.51725329415634,-2.53270112360219,0,1.88354740994215,0,1
"4358",1,0.559955832676695,-0.605911111162724,0,-0.0681241337125901,0,1
"4359",0,0.62456762874651,-1.00722260983558,0,0.243991147472477,1,1
"4360",0,0.643368813641875,1.24776035858862,1,1.61702592345795,0,1
"4361",1,0.246434573955165,0.935766465003594,1,1.08683600162302,0,1
"4362",1,0.461044725805943,-4.40871516762987,0,-0.780757576794978,0,0
"4363",0,0.65742286267725,0.634891402162587,1,-0.823867809866942,0,1
"4364",0,0.482305553628704,3.76591728111072,1,3.00108628077918,1,1
"4365",0,0.53202411406228,-0.0807631230895878,0,-2.26809629092802,0,0
"4366",1,0.412230252505408,-3.24762909289977,0,4.11429443276178,0,1
"4367",0,0.494927554856941,1.53046688433334,1,1.38715243780948,0,1
"4368",1,0.514912662795687,-1.8755239602777,0,3.03982601006159,0,1
"4369",0,0.4820220712866,0.920308949280629,1,-2.56679190077645,0,1
"4370",0,0.601982433245576,-0.0311307101029321,0,-1.36213701491718,0,0
"4371",1,0,7.59674312106909,1,1.89164534335302,1,1
"4372",1,0.4355506542172,-1.7689567871022,0,3.12189089503125,0,1
"4373",0,0.35220555207793,3.32456742641885,1,0.8078673890194,1,1
"4374",0,0.328222579919025,0.43912025164677,1,2.63485904645581,1,1
"4375",0,0.651770224965599,-3.16303735570305,0,-3.42382046344937,1,0
"4376",1,0.491380040372937,0.363683439135618,1,2.82608056584601,0,1
"4377",0,0.537345580666532,1.48403160799481,1,-1.47620586354831,0,1
"4378",1,0.440961867733435,1.84622435300868,1,-1.13821126105568,0,1
"4379",0,0.49576350255501,2.40035081076328,1,0.247534494883403,0,1
"4380",1,0.489524953357231,-2.161202857332,0,1.09570358998224,0,1
"4381",1,0.28627212615268,0.384533617934956,1,0.239108478303088,0,1
"4382",1,0.589673612563171,-2.72068398782894,0,0.808162827186917,0,1
"4383",1,0.413598483142536,-0.608939970134533,0,0.400388471517602,0,1
"4384",0,0.477552132215844,-0.142908124976637,0,-3.68047847323735,0,0
"4385",1,0.618143527861944,-5.20687656904562,0,2.12735526026098,0,1
"4386",0,0.452515830663861,2.47637929880815,1,-2.3915886194335,0,0
"4387",0,0.39396206057921,0.75164850571542,1,-2.08831659093676,0,1
"4388",0,0.377247998919914,1.19764171589078,1,2.37215220070747,0,1
"4389",0,0.427703127000504,2.59397386336707,1,-0.550277207480925,0,0
"4390",0,0.530527468833036,3.06246654942257,1,-0.0106963634953034,0,0
"4391",1,0.505226537147676,-4.31846394057861,0,-3.09463407571703,1,1
"4392",0,0.464205016785206,-0.0933134174899925,0,-3.07836686529797,0,0
"4393",0,0.569375460173936,-3.85996704090882,0,1.17583522573548,0,1
"4394",0,0.600122388099288,-2.91213529036721,0,-3.96573238261338,1,0
"4395",0,0.552647392435631,0.549410051228364,1,-0.274700306839073,0,0
"4396",0,0.465526439276844,-0.606685475311238,0,1.90665581939219,0,1
"4397",1,0.341937060344224,1.50263186659764,1,-0.204143338600133,1,1
"4398",1,0.57578642838923,-3.41748929244035,0,1.61927018545472,0,1
"4399",1,0.425519970691194,-3.22523980059334,0,-1.0715464033332,0,1
"4400",0,0.549945481387566,0.540884288497468,1,1.8265445274529,0,1
"4401",1,0.46000439081274,-0.935371015541691,0,-2.46159389841071,0,1
"4402",0,0.506439030421222,-1.14918231731135,0,-0.364235705843123,0,0
"4403",1,0.526643611600452,-1.01316610551038,0,-1.47707905184838,1,1
"4404",1,0.471833513894711,-0.38495629327652,0,1.17539352653404,1,1
"4405",0,0.525718992007247,-1.19042643946027,0,3.40839453384958,0,1
"4406",1,0.685381785008199,-8.65036885616754,0,0.762388513121421,0,1
"4407",1,0.237635875229476,6.8255199118817,1,1.36948679392414,0,1
"4408",1,0.377519417608301,-0.171235173155131,0,-0.139632187700531,1,0
"4409",1,0.606821480011112,-2.99512394296138,0,-0.192047107260197,0,1
"4410",0,0.660190398924362,-0.524677433234773,0,0.547820671475701,0,1
"4411",1,0.545745233848595,-2.63314408284203,0,-2.11030644608183,0,1
"4412",0,0.615162095901147,-1.70560904052368,0,0.0912966057987165,0,1
"4413",1,0.504212371714369,1.2106874921433,1,-1.66401842664567,0,1
"4414",1,0.440308660733344,1.32350199078837,1,2.6467333322006,0,1
"4415",0,0.380575392367276,0.177909753469318,1,-2.09848764702327,0,1
"4416",0,0.582218648162338,-0.157524648356126,0,-0.617137189407582,1,0
"4417",0,0.499874690554034,-0.523885139210725,0,-0.956199128301742,1,1
"4418",1,0.453050676142666,5.06546510331526,1,-1.13645491386725,0,1
"4419",0,0.561134350584831,-4.27851146632871,0,0.585968323018015,0,0
"4420",1,0.664065446359748,-2.95117405833958,0,-0.116006112171075,0,1
"4421",1,0.503452422421291,0.602123765271081,1,0.590490874126631,0,1
"4422",1,0.466066349602845,-1.90626649651856,0,0.9402641744622,0,1
"4423",1,0.475573132068108,0.913469450217644,1,2.157498810024,0,1
"4424",1,0.513238027368445,-4.98875497138894,0,-3.12662339345192,1,1
"4425",0,0.257427173350163,2.64441708403544,1,0.749073569161237,0,1
"4426",0,0.592269653656708,2.75199721288805,1,-0.197813165340088,1,1
"4427",0,0.701082390604117,-2.95599371354993,0,-1.89632145100688,1,0
"4428",0,0.527646989513041,4.32486788715963,1,0.0109556420121906,0,1
"4429",1,0.569481910527993,0.114000403081482,1,0.322017722639271,0,0
"4430",1,0.54595153560981,-3.04156893147794,0,1.04628557743374,0,1
"4431",0,0.453281754538086,3.68557785716935,1,-4.24564094452738,0,0
"4432",0,0.664654340037466,0.0499589751167517,1,-4.09691192567448,0,0
"4433",0,0.503823472667659,1.53001012563808,1,1.13284065047814,1,1
"4434",1,0.362233880546065,0.564471992113008,1,0.733915707318532,0,1
"4435",1,0.540381216806611,-0.85715790939282,0,-1.69892542438072,1,0
"4436",1,0.442551791246627,-0.230833889633136,0,1.60216041543331,1,1
"4437",1,0.446341916289567,-1.88192535709763,0,-0.532580139194017,1,0
"4438",0,0.51714568445163,1.98735548005111,1,-0.99786787722255,0,0
"4439",1,0.55233865126903,-1.3328330148127,0,-1.48185548165109,0,1
"4440",0,0.669345509107457,-4.28575359855736,0,-1.31947272810591,0,1
"4441",1,0.652314451502978,-0.846594690746939,0,2.37372516494146,0,1
"4442",0,0.507370653217487,-2.54060958845054,0,3.82897430391415,0,1
"4443",1,0.287830086265206,0.747740201667782,1,0.187950102121016,0,1
"4444",1,0.325098258634692,-0.746291066320343,0,0.405543399556983,0,1
"4445",0,0.482177803129118,2.14497329497517,1,2.20649256023643,1,1
"4446",0,0.503848464524056,2.97056253970795,1,-2.86163422085506,0,1
"4447",0,0.555905320111345,2.77859353886899,1,-1.92845822650037,0,0
"4448",0,0.630347785525427,0.51048259595668,1,-5.6166570583804,0,0
"4449",1,0.33397979041785,4.55026590017274,1,0.328194632166323,0,1
"4450",0,0.37972459743753,-1.89835101303946,0,-0.407212514247724,1,0
"4451",0,0.496236973936909,-2.06582084653148,0,1.09051937595178,0,1
"4452",1,0.364028501427229,3.83188489623509,1,0.30511195505891,0,1
"4453",0,0.564813902900326,-4.61903394762994,0,0.353374239500404,0,0
"4454",0,0.494463903602031,2.20826609981005,1,-1.38673864050104,0,0
"4455",0,0.392764803051787,2.90670935864534,1,0.882328067976004,1,1
"4456",0,0.571199077475584,0.0673611403107975,1,1.15162904729666,1,1
"4457",0,0.584601044312343,-2.09707672269816,0,0.788225081013896,0,1
"4458",0,0.607560977692723,2.08993740628862,1,0.395953915559314,1,1
"4459",1,0.588710235138818,-2.1402551510063,0,-0.671335187071031,1,0
"4460",1,0.3156642687579,2.54460317472571,1,-0.12118920503865,0,1
"4461",1,0.376788611810418,-1.80303015662158,0,1.87027389750961,0,1
"4462",0,0.638844733599185,0.229936774211498,1,-0.221868949422732,0,1
"4463",0,0.444934755983467,2.30744327214236,1,-0.734093078505696,1,1
"4464",1,0.516584174884756,-0.485984036906641,0,0.826501952798263,0,1
"4465",0,0.459402224197384,2.8780336817094,1,0.880012797082633,1,1
"4466",0,0.413276952294308,1.81663464274659,1,-1.93358075070809,0,1
"4467",0,0.615155292049513,0.197048582399973,1,0.894202913743954,0,1
"4468",1,0.401873185988312,-0.354361056375403,0,-2.97943732504791,0,1
"4469",0,0.622596639714599,0.207407408588263,1,1.43153680877963,0,1
"4470",1,0.461319126624454,-0.781894808489676,0,5.02491353327975,0,1
"4471",1,0.522704991167075,-5.32922382578552,0,3.09296567875602,0,1
"4472",1,0.558561124416519,-0.411011103678818,0,-1.89517341431472,0,1
"4473",0,0.613881679224953,-3.38518364168176,0,-1.90328446475337,1,0
"4474",1,0.464817216774987,0.021964574922447,1,-0.246386243691251,0,1
"4475",1,0.525957152310678,-4.36578786980246,0,0.476520247667978,0,1
"4476",0,0.54456846116619,-2.50102690937658,0,-1.23455818721183,0,0
"4477",1,0.48154766109895,-0.839188213108321,0,2.25899886666876,0,1
"4478",0,0.445615212798756,4.523358117505,1,0.480404604695685,1,1
"4479",1,0.42416828644347,-1.49173733976115,0,1.158088244285,0,1
"4480",1,0.507837349955407,4.70192778773622,1,-0.68440795141193,0,0
"4481",0,0.537724809431256,2.36399998345616,1,0.869528960720804,0,1
"4482",0,0.407059859938864,5.58727294825178,1,-0.118007625649643,0,1
"4483",1,0.510173417492754,-4.53779258797099,0,0.728535549903902,0,1
"4484",1,0.302910971383908,5.31667213106468,1,2.8691900143498,1,1
"4485",0,0.725132933838587,-6.01744264477499,0,-0.477317630519566,0,1
"4486",1,0.567575401520725,-1.92905712319162,0,-0.12794536173098,0,0
"4487",1,0.19921908397847,1.75427028200817,1,0.685762141651637,0,0
"4488",1,0.230576799965929,-1.14892920640015,0,0.277005829651459,0,1
"4489",0,0.499599323233059,-0.157902670126427,0,0.83968833257235,0,1
"4490",1,0.490322793502367,-2.82276620535249,0,3.5594830774689,0,1
"4491",1,0.48434415516395,0.956616826172788,1,0.396036291571219,0,1
"4492",0,0.462307801481195,0.665452137227578,1,0.601095466219075,1,1
"4493",0,0.336868068957388,2.57427991190593,1,-1.54068007252537,0,1
"4494",0,0.645044503045156,-3.51536403980353,0,-0.486154251046578,1,1
"4495",1,0.398666828905885,-4.9928289859328,0,-0.0171236288590713,0,1
"4496",0,0.611666943411017,1.86358211462153,1,-3.18519688469857,0,0
"4497",1,0.272348162176148,1.41187751171654,1,2.64220329671902,0,1
"4498",0,0.56215740472582,-2.82012097901782,0,-0.873120923916794,1,0
"4499",0,0.607135363206965,-0.714511738715282,0,1.1413184677448,1,1
"4500",0,0.601967708016425,-0.631817189918289,0,-0.112876328968142,0,1
"4501",1,0.621849660052747,-0.75516074807579,0,-2.46686234923345,0,1
"4502",1,0.447065781956554,2.78566890403641,1,2.0206562183874,0,1
"4503",1,0.649172970671506,-7.19479346526852,0,-0.565939134140147,0,1
"4504",1,0.739369285402356,-6.53096929844916,0,-1.2663926320734,1,0
"4505",0,0.622386145509,-2.51049315623321,0,-1.90256051752981,1,0
"4506",1,0.806289621484315,-4.66955571344666,0,-2.23145664167475,1,0
"4507",1,0.316233195121686,1.8295162384498,1,0.878136932008746,0,1
"4508",0,0.451605849355317,2.21897604663218,1,2.44075442833956,1,1
"4509",1,0.552026840416386,-1.73664538260959,0,-1.47369275303833,1,0
"4510",0,0.683094554952948,-3.6664879760854,0,-1.05330912541004,1,0
"4511",0,0.501960917213653,-0.560924338172647,0,1.64511256958153,0,1
"4512",1,0.517608411812097,-0.525789398524934,0,1.49776964510373,0,1
"4513",1,0.547843542432811,-5.11459599975409,0,3.87467607301818,0,1
"4514",0,0.570605788058149,2.14302053133924,1,-1.62748612281621,0,0
"4515",1,0.496386498269656,2.54576566551435,1,-0.352962682582139,0,1
"4516",0,0.516059893906271,0.0806317042008731,1,-0.830376341191417,1,1
"4517",1,0.341563110365628,1.64889036016729,1,3.93828053523985,1,1
"4518",0,0.442289728725282,1.55338881999159,1,0.161216385094127,0,1
"4519",1,0.514421003683212,1.00962965155114,1,-4.83789500153932,0,1
"4520",1,0.509582835217656,-0.175083529675939,0,-1.99498682387169,1,1
"4521",1,0.381607082547038,3.10330030637014,1,0.922150786279783,0,1
"4522",0,0.404584379394327,1.01473848320689,1,0.786100420152535,0,1
"4523",0,0.877794281034441,-5.38286936011677,0,0.874673140518495,0,0
"4524",1,0.464533099753555,-1.78239313950298,0,-0.459592631862072,0,1
"4525",0,0.393635944963507,1.42967373914755,1,0.145887020426791,0,1
"4526",1,0.564204176432845,-1.82097493066763,0,-1.50005913111959,0,1
"4527",0,0.520724117496059,1.4216234600468,1,-2.20786953109357,0,1
"4528",0,0.51798873893453,-1.63161425522781,0,-2.00104900144456,0,0
"4529",0,0.490258130244554,4.2554264799612,1,0.153323549725461,0,1
"4530",0,0.496090845498297,1.96583399805401,1,-2.08143986575124,0,1
"4531",1,0.545971152177245,-5.03788089188213,0,0.118527063454913,0,1
"4532",0,0.550168725196489,2.53236231359187,1,0.371537358187095,0,1
"4533",1,0.445154988727035,-0.615498400577443,0,-1.55815188117171,0,1
"4534",1,0.569359379491493,-1.10667808220338,0,0.413323912736748,0,0
"4535",0,0.420168533338287,-2.67036629092377,0,0.667380640552044,0,0
"4536",1,0.275104646178376,1.92903818168605,1,3.69322433469693,0,1
"4537",1,0.406240905797338,0.625042089096386,1,0.797958113244682,0,1
"4538",0,0.509091603347676,1.92241247659903,1,0.094012811516638,1,1
"4539",0,0.401672622314921,1.9160354285363,1,3.87615329520374,1,1
"4540",1,0.409650229725138,1.21532148082067,1,1.39886912503401,0,1
"4541",0,0.437059531016504,2.10613119788139,1,1.30136042126878,1,1
"4542",1,0.644876077737767,-1.8918247458135,0,-0.338145264316324,0,0
"4543",1,0.479148491072255,3.25256759529199,1,2.48573206795626,1,1
"4544",0,0.591340285094817,1.22031544909001,1,0.0157025882753444,0,1
"4545",1,0.360704589603054,2.18481610140645,1,1.13173688516773,1,1
"4546",0,0.572956459461838,-0.511449519576722,0,-1.56095870561773,1,0
"4547",1,0.537665569372882,-5.12326629971227,0,2.67605535786569,0,1
"4548",0,0.46066313617967,2.84902966008418,1,0.142771934655737,0,1
"4549",0,0.56842642942167,-2.20683722206378,0,-3.98060538143915,1,0
"4550",0,0.413200846558594,0.797822912190958,1,0.366739271185061,0,1
"4551",0,0.517713930581705,-0.705469324983845,0,-1.78486221253213,0,1
"4552",0,0.491701433980984,4.52085673232722,1,1.58200841104619,1,1
"4553",0,0.469425336625616,1.99182491410134,1,-1.00081872126441,0,1
"4554",1,0.506164741923703,3.4398527907969,1,-1.01926380919713,0,1
"4555",1,0.501002598047696,-0.307552539881241,0,0.883988172653734,1,0
"4556",0,0.489112715513953,1.8070076800418,1,-0.295568967731246,0,1
"4557",1,0.501033041453911,-3.6947128964733,0,2.93047170937552,0,1
"4558",0,0.425408075162286,3.86212846534643,1,0.61258776276918,0,1
"4559",1,0.482618785266491,0.970859444952916,1,0.380701133813079,0,1
"4560",1,0.316147853702347,1.3688938431237,1,3.40964280463438,0,1
"4561",1,0.37986285853566,1.25200840500358,1,1.24924143558483,0,1
"4562",0,0.431750840788246,0.718098216866452,1,-1.2526685751498,0,1
"4563",0,0.793824563480603,-8.57455379852979,0,-3.99586532577853,1,0
"4564",1,0.453286397062013,-3.73165723905358,0,3.04804859217544,0,1
"4565",1,0.292795261476329,-1.26705078318204,0,-0.701947321286189,0,0
"4566",1,0.435924009304486,-2.74417556668531,0,0.800456475039418,0,1
"4567",0,0.506904176813758,0.436932913588192,1,0.923875884268141,0,1
"4568",0,0.599617107587659,0.819022590957266,1,-0.0586559257849038,0,1
"4569",1,0.521696858148373,-1.02999481114198,0,-1.59813528523881,0,1
"4570",1,0.666752955846111,-3.96865255110488,0,-2.02420752843757,1,0
"4571",1,0.358582615213812,3.16981835897128,1,0.175128293542632,1,1
"4572",0,0.484013989646768,2.6622318513534,1,-0.25267869287205,0,1
"4573",0,0.47603238055377,1.56461400718952,1,-1.29729260339999,1,0
"4574",0,0.490250789117831,2.59962061901306,1,-2.36691052609024,0,0
"4575",0,0.492909468578152,3.10239134331602,1,5.13659463922234,1,1
"4576",0,0.539208024330585,-0.727716543547925,0,4.04975225885363,0,0
"4577",1,0.530997098052147,-0.391286545362736,0,1.28406609129747,0,1
"4578",1,0.583841148815943,-0.21728428691041,0,-2.77583774409512,0,1
"4579",1,0.26945721522844,2.54605200589198,1,0.231923326279563,0,0
"4580",0,0.603656703704816,-0.885556343533908,0,-0.295198491790109,1,0
"4581",1,0.401848104638767,2.19565634197173,1,2.80024080216658,0,1
"4582",1,0.435397856982925,0.271192415966921,1,-1.89918894421216,0,1
"4583",1,0.463675760198002,0.396341837465078,1,-2.0402234094526,0,1
"4584",0,0.357194739376373,3.75970481221554,1,0.239481706867169,0,1
"4585",1,0.351909518950946,-1.18056745057553,0,-0.310847095559385,0,1
"4586",0,0.4122686040263,1.23317128597779,1,0.763866918678959,0,1
"4587",1,0.443939123800575,-3.92357317394654,0,3.16682213444033,0,1
"4588",1,0.521279321808554,-1.07345633971716,0,1.99216219228527,1,1
"4589",0,0.47573356340752,4.92995433530172,1,0.747352468702814,0,1
"4590",1,0.485530785030802,-1.37276923079022,0,1.55998209178189,0,1
"4591",0,0.34816160405605,4.64918781816064,1,-1.07063040768769,1,1
"4592",1,0.332241464950608,2.20118681397541,1,0.200131662354885,0,0
"4593",0,0.570758088691261,1.40231969371845,1,-1.70931749976826,0,0
"4594",1,0.457465284697156,-1.98620898690202,0,-0.687316190279327,0,0
"4595",1,0.515560630832871,-1.52663323732493,0,-1.16864155091111,0,0
"4596",0,0.505071376238495,2.68186618854481,1,-1.86951484955927,0,1
"4597",0,0.549735240850994,1.42784211580237,1,-3.88447240757713,0,0
"4598",0,0.20301649841032,7.80304675706151,1,-2.09213821874948,0,1
"4599",1,0.358519427755676,1.50504588137768,1,-0.193343429508133,0,1
"4600",1,0.408731742517803,1.2824398762925,1,-1.5567644617065,0,1
"4601",1,0.436691642673492,1.6699510274901,1,4.47696517930387,1,1
"4602",1,0.528980406715011,1.70062529572441,1,-0.57822819354524,0,1
"4603",0,0.685395679131915,-2.72055419468569,0,-1.3887088288907,1,0
"4604",1,0.443325226284437,0.186475688039622,1,-3.10088692225402,0,1
"4605",1,0.43232717943274,2.1169328341588,1,-1.50518579415751,0,1
"4606",0,0.619559484802699,2.39786749519465,1,-2.07459953188055,0,1
"4607",1,0.416885673183995,1.60739514482136,1,1.72480576303106,0,1
"4608",1,0.416974241067799,-2.22503338633854,0,0.914876997044952,0,1
"4609",1,0.355610326984032,0.955771311855266,1,3.16303578715515,1,1
"4610",0,0.615429133289696,-3.26857776633892,0,2.02480138239704,0,1
"4611",1,0.409261184061207,0.121952281344331,1,1.01672183649901,1,1
"4612",1,0.523480360919999,0.0691228836965213,1,1.39877725037509,0,1
"4613",0,0.635094532761069,-4.09984534218342,0,1.55158471414306,0,1
"4614",1,0.438463388478639,2.75860874764584,1,-0.524440502669709,1,1
"4615",0,0.617344442792132,-0.809635800273747,0,0.510741005813798,0,1
"4616",0,0.718362093089536,-4.41910714843095,0,-0.707198108578897,1,0
"4617",1,0.444883513518869,2.33728381339694,1,-2.21710157256068,0,1
"4618",0,0.641749903033882,-6.42139668576044,0,-1.69754327077694,1,0
"4619",1,0.297995437248193,1.3895363879646,1,-1.80081058131792,0,1
"4620",0,0.476149628658384,3.21134298788251,1,-2.06760674941091,0,1
"4621",0,0.262128731865929,7.72794113748491,1,-1.44278171282631,0,0
"4622",0,0.694039582268779,-2.05019344094893,0,-3.08697477163828,1,0
"4623",0,0.389976514197322,1.87706464170039,1,-2.04284968815858,0,0
"4624",1,0.361496447268911,3.66142956399742,1,0.305719741358993,0,1
"4625",1,0.350903900880248,0.607802927018951,1,1.56275100041756,0,1
"4626",1,0.424955461702733,1.09179062074727,1,-2.47477534476298,0,1
"4627",1,0.240260046386864,1.42368539057272,1,2.17246691397317,1,1
"4628",1,0.455046878850228,0.997720283669308,1,-1.91988083851628,0,1
"4629",0,0.581767940213639,0.433627742159162,1,-2.73582929085103,1,0
"4630",1,0.514679846880377,0.235908990204838,1,2.66948560241613,1,1
"4631",1,0.434278216765697,-5.48068103659559,0,0.561780816097203,0,1
"4632",0,0.561357606162287,-2.30096441934209,0,-0.899211951824941,0,0
"4633",0,0.53356995528124,1.20259272593522,1,-0.192971767651937,0,1
"4634",0,0.440789923471447,0.12385297166025,1,-0.671463390701579,0,1
"4635",0,0.44943724891764,-0.38445397013464,0,2.38125819748827,0,1
"4636",0,0.543936632367541,-0.738798004268428,0,-1.09801109761903,0,0
"4637",0,0.513832505001303,-3.03291719669827,0,2.23543354802416,0,1
"4638",0,0.353936391156684,4.50889091991898,1,-2.31032740962354,0,1
"4639",1,0.479490369407755,-0.340557223014465,0,-0.199886991581538,1,0
"4640",1,0.440987846479633,0.349258651034839,1,-0.545636262432939,1,1
"4641",0,0.484888941286419,1.55025105225483,1,3.49849838224605,1,1
"4642",0,0.417394803983413,-0.0772460019992232,0,2.28858826025706,0,1
"4643",0,0.47620641882687,1.46269678136978,1,-0.206558328992547,0,1
"4644",0,0.475284053683209,-2.21978878057145,0,2.80800052761442,0,1
"4645",0,0.433912264015997,4.01233659034169,1,1.18017574238579,1,1
"4646",1,0.391845786661001,1.12287032861732,1,-0.288982601397294,0,1
"4647",1,0.257094001111489,6.37841174948622,1,1.18399494015823,1,1
"4648",0,0.418329624564034,2.84536802245612,1,5.06381077614118,1,1
"4649",0,0.521045290344077,-2.10372109916922,0,3.54225710356876,0,1
"4650",1,0.473911406002338,-5.29732906652752,0,-1.67652074133905,1,0
"4651",0,0.674129826765603,-4.33965952484369,0,-0.16790687625613,0,1
"4652",1,0.39824606127306,3.76931337610341,1,-2.46669433920099,0,1
"4653",1,0.398773155499695,2.65818884952226,1,0.373252975908695,1,1
"4654",0,0.62217049149948,0.192958270800748,1,-0.0990947301556044,0,0
"4655",0,0.481207912864652,-2.38785789024904,0,-1.20496471839196,1,0
"4656",1,0.458920771947459,0.124366830745336,1,0.598528409624705,0,0
"4657",0,0.519334823236632,2.77926938215326,1,-4.65846330257953,0,0
"4658",0,0.535115795961348,-1.87132911440866,0,-3.36076008039312,1,0
"4659",0,0.758056998073129,-6.32394954437154,0,-3.30214643630564,1,0
"4660",0,0.261847206221658,-1.99117424053412,0,1.87653045706848,0,0
"4661",0,0.623035775884161,0.0841240613555621,1,-3.14073164913669,0,1
"4662",0,0.559050767099931,-3.07769275373245,0,0.17156644948133,0,1
"4663",1,0.682352709091894,-3.21137208266108,0,-1.66747405139648,1,0
"4664",1,0.479044753923493,-1.51588669181755,0,0.611440454726004,0,1
"4665",1,0.683538368155147,-1.54168371827187,0,-0.247932730780417,1,1
"4666",1,0.560649951123533,-2.34331399168664,0,0.262408879779674,1,0
"4667",1,0.563721480936945,-2.28241862426587,0,0.210535224850356,0,0
"4668",1,0.291694129985415,1.60240633427256,1,1.54375355176875,1,1
"4669",1,0.474748435574078,4.39912608570705,1,0.394297307913674,1,1
"4670",1,0.503994370926056,-3.67796559131924,0,2.37100865687291,0,1
"4671",1,0.107329036827609,6.55830456372198,1,3.62722664133895,1,1
"4672",0,0.575435742790107,-2.2127092307313,0,-0.400014913840149,0,1
"4673",1,0.56751540255061,0.456299881409343,1,-1.31203225441297,0,1
"4674",1,0.338923552833403,-1.13817248586261,0,2.8649254675766,0,1
